timestamp,Temperature,Pressure,Flow_Rate,pH_Value,Concentration
2025-05-28 08:17:15.681000+00:00,141.219,6.156,111.956,7.014,0.155
2025-05-28 08:17:20.681000+00:00,151.863,4.426,97.205,6.844,0.151
2025-05-28 08:17:25.681000+00:00,152.636,4.81,103.27,7.025,0.158
2025-05-28 08:17:30.681000+00:00,146.083,4.619,82.783,6.785,0.155
2025-05-28 08:17:35.681000+00:00,152.2,4.591,98.266,6.742,0.144
2025-05-28 08:17:40.681000+00:00,149.563,5.3,99.178,7.06,0.154
2025-05-28 08:17:45.681000+00:00,149.411,3.937,109.814,7.11,0.157
2025-05-28 08:17:50.681000+00:00,158.776,4.796,101.838,6.89,0.146
2025-05-28 08:17:55.681000+00:00,154.169,4.766,102.256,7.202,0.156
2025-05-28 08:18:00.681000+00:00,151.715,4.867,99.907,7.14,0.153
2025-05-28 08:18:05.681000+00:00,154.131,4.707,111.099,7.027,0.138
2025-05-28 08:18:10.681000+00:00,151.114,4.857,90.288,6.798,0.148
2025-05-28 08:18:15.681000+00:00,141.367,4.776,107.68,6.977,0.14
2025-05-28 08:18:20.681000+00:00,149.957,4.45,91.949,6.995,0.138
2025-05-28 08:18:25.681000+00:00,153.325,5.166,93.341,6.914,0.152
2025-05-28 08:18:30.681000+00:00,151.294,5.057,108.441,6.92,0.148
2025-05-28 08:18:35.681000+00:00,147.39,4.836,94.309,7.056,0.141
2025-05-28 08:18:40.681000+00:00,143.737,4.521,111.025,6.853,0.144
2025-05-28 08:18:45.681000+00:00,145.924,4.188,81.616,6.879,0.142
2025-05-28 08:18:50.681000+00:00,153.464,3.675,110.439,6.862,0.161
2025-05-28 08:18:55.681000+00:00,152.878,5.161,99.502,6.779,0.151
2025-05-28 08:19:00.681000+00:00,150.232,4.385,95.658,6.993,0.133
2025-05-28 08:19:05.681000+00:00,141.363,4.45,106.608,7.101,0.157
2025-05-28 08:19:10.681000+00:00,154.989,4.98,101.532,6.847,0.146
2025-05-28 08:19:15.681000+00:00,149.975,4.76,103.593,7.089,0.141
2025-05-28 08:19:20.681000+00:00,152.365,5.21,117.696,7.141,0.156
2025-05-28 08:19:25.681000+00:00,155.535,5.022,96.214,7.04,0.157
2025-05-28 08:19:30.681000+00:00,156.322,5.785,90.599,6.949,0.169
2025-05-28 08:19:35.681000+00:00,145.367,4.866,106.036,7.146,0.13
2025-05-28 08:19:40.681000+00:00,145.428,5.555,93.234,7.105,0.158
2025-05-28 08:19:45.681000+00:00,154.385,5.025,113.808,6.586,0.129
2025-05-28 08:19:50.681000+00:00,156.181,5.218,104.458,7.018,0.155
2025-05-28 08:19:55.681000+00:00,143.707,4.665,113.745,7.054,0.141
2025-05-28 08:20:00.681000+00:00,144.948,3.32,106.456,6.965,0.144
2025-05-28 08:20:05.681000+00:00,149.964,6.971,102.64,7.182,0.167
2025-05-28 08:20:10.681000+00:00,147.395,4.987,80.122,7.209,0.138
2025-05-28 08:20:15.681000+00:00,153.07,5.79,111.764,7.386,0.162
2025-05-28 08:20:20.681000+00:00,161.058,4.425,96.029,6.676,0.129
2025-05-28 08:20:25.681000+00:00,156.416,5.019,83.427,6.942,0.147
2025-05-28 08:20:30.681000+00:00,148.509,5.059,100.906,6.938,0.159
2025-05-28 08:20:35.681000+00:00,153.073,5.041,92.497,7.386,0.16
2025-05-28 08:20:40.681000+00:00,147.295,5.465,94.079,6.996,0.151
2025-05-28 08:20:45.681000+00:00,147.734,5.392,96.046,7.097,0.203
2025-05-28 08:20:50.681000+00:00,151.821,5.103,92.338,6.97,0.143
2025-05-28 08:20:55.681000+00:00,148.364,5.279,121.663,7.127,0.148
2025-05-28 08:21:00.681000+00:00,152.737,5.219,102.178,6.79,0.165
2025-05-28 08:21:05.681000+00:00,147.131,5.036,99.15,7.117,0.152
2025-05-28 08:21:10.681000+00:00,146.299,4.721,101.066,6.946,0.132
2025-05-28 08:21:15.681000+00:00,149.728,4.763,110.27,7.137,0.143
2025-05-28 08:21:20.681000+00:00,145.632,4.981,113.205,6.861,0.138
2025-05-28 08:21:25.681000+00:00,148.72,4.783,104.248,5.961,0.145
2025-05-28 08:21:30.681000+00:00,153.266,5.277,90.89,7.154,0.153
2025-05-28 08:21:35.681000+00:00,148.987,4.894,106.284,6.925,0.153
2025-05-28 08:21:40.681000+00:00,147.641,4.621,86.686,7.078,0.136
2025-05-28 08:21:45.681000+00:00,154.5,5.48,106.165,7.136,0.145
2025-05-28 08:21:50.681000+00:00,145.859,5.223,101.55,7.214,0.164
2025-05-28 08:21:55.681000+00:00,143.282,4.738,86.153,7.256,0.165
2025-05-28 08:22:00.681000+00:00,156.82,4.8,110.041,6.905,0.158
2025-05-28 08:22:05.681000+00:00,137.879,4.294,87.244,7.289,0.144
2025-05-28 08:22:10.681000+00:00,155.823,5.438,89.028,6.955,0.157
2025-05-28 08:22:15.681000+00:00,150.045,4.264,99.805,7.035,0.162
2025-05-28 08:22:20.681000+00:00,146.98,4.554,113.987,6.779,0.14
2025-05-28 08:22:25.681000+00:00,147.291,5.059,100.905,7.014,0.151
2025-05-28 08:22:30.681000+00:00,151.42,5.171,85.698,6.896,0.15
2025-05-28 08:22:35.681000+00:00,148.478,5.351,109.967,6.914,0.142
2025-05-28 08:22:40.681000+00:00,153.884,4.814,116.741,6.905,0.146
2025-05-28 08:22:45.681000+00:00,153.344,4.959,108.677,7.058,0.151
2025-05-28 08:22:50.681000+00:00,146.016,4.993,99.869,6.896,0.166
2025-05-28 08:22:55.681000+00:00,146.832,4.744,90.591,7.189,0.156
2025-05-28 08:23:00.681000+00:00,147.518,5.519,83.012,7.563,0.132
2025-05-28 08:23:05.681000+00:00,173.261,5.385,107.743,7.091,0.17
2025-05-28 08:23:10.681000+00:00,149.976,5.455,91.266,7.325,0.145
2025-05-28 08:23:15.681000+00:00,156.853,5.036,107.251,6.97,0.145
2025-05-28 08:23:20.681000+00:00,149.998,5.344,88.272,7.008,0.15
2025-05-28 08:23:25.681000+00:00,147.163,5.74,106.137,6.996,0.153
2025-05-28 08:23:30.681000+00:00,156.06,5.165,93.887,7.111,0.164
2025-05-28 08:23:35.681000+00:00,158.894,5.118,83.407,6.96,0.161
2025-05-28 08:23:40.681000+00:00,145.545,5.476,97.489,6.89,0.137
2025-05-28 08:23:45.681000+00:00,145.674,4.987,89.337,6.857,0.143
2025-05-28 08:23:50.681000+00:00,144.879,5.618,86.01,7.34,0.142
2025-05-28 08:23:55.681000+00:00,148.024,4.701,104.424,6.952,0.163
2025-05-28 08:24:00.681000+00:00,149.515,4.551,119.009,7.086,0.165
2025-05-28 08:24:05.681000+00:00,150.168,5.574,114.496,6.816,0.162
2025-05-28 08:24:10.681000+00:00,145.991,4.951,107.129,7.118,0.166
2025-05-28 08:24:15.681000+00:00,150.701,5.495,93.943,7.03,0.154
2025-05-28 08:24:20.681000+00:00,152.014,4.98,108.32,7.508,0.146
2025-05-28 08:24:25.681000+00:00,147.138,4.982,96.479,7.216,0.152
2025-05-28 08:24:30.681000+00:00,144.104,4.852,87.64,6.871,0.149
2025-05-28 08:24:35.681000+00:00,150.074,5.013,103.976,7.281,0.124
2025-05-28 08:24:40.681000+00:00,155.877,4.73,111.404,7.235,0.157
2025-05-28 08:24:45.681000+00:00,147.257,5.479,92.813,7.253,0.145
2025-05-28 08:24:50.681000+00:00,149.393,5.427,114.134,7.17,0.146
2025-05-28 08:24:55.681000+00:00,158.713,5.215,129.044,7.256,0.158
2025-05-28 08:25:00.681000+00:00,149.637,4.796,100.242,6.889,0.137
2025-05-28 08:25:05.681000+00:00,144.371,4.419,112.755,7.089,0.143
2025-05-28 08:25:10.681000+00:00,152.929,4.475,94.812,6.958,0.152
2025-05-28 08:25:15.681000+00:00,147.695,4.408,103.344,6.969,0.161
2025-05-28 08:25:20.681000+00:00,148.734,4.639,98.286,6.815,0.147
2025-05-28 08:25:25.681000+00:00,155.762,5.011,84.051,7.178,0.163
2025-05-28 08:25:30.681000+00:00,150.193,4.688,98.863,7.157,0.143
2025-05-28 08:25:35.681000+00:00,150.71,4.645,113.055,6.704,0.146
2025-05-28 08:25:40.681000+00:00,153.096,5.169,83.093,6.979,0.152
2025-05-28 08:25:45.681000+00:00,149.766,5.419,104.263,7.218,0.129
2025-05-28 08:25:50.681000+00:00,151.524,4.283,86.465,6.715,0.147
2025-05-28 08:25:55.681000+00:00,149.787,4.731,123.724,7.222,0.15
2025-05-28 08:26:00.681000+00:00,153.235,5.221,103.595,6.996,0.165
2025-05-28 08:26:05.681000+00:00,153.033,4.596,105.584,7.163,0.154
2025-05-28 08:26:10.681000+00:00,156.03,5.364,95.627,7.005,0.119
2025-05-28 08:26:15.681000+00:00,156.627,4.834,89.165,7.002,0.147
2025-05-28 08:26:20.681000+00:00,150.467,7.168,105.993,6.989,0.145
2025-05-28 08:26:25.681000+00:00,161.093,5.277,72.103,7.076,0.158
2025-05-28 08:26:30.681000+00:00,155.347,5.113,97.496,7.039,0.142
2025-05-28 08:26:35.681000+00:00,142.943,4.753,111.331,6.801,0.152
2025-05-28 08:26:40.681000+00:00,153.162,4.369,100.978,7.012,0.156
2025-05-28 08:26:45.681000+00:00,164.0,5.144,102.943,7.087,0.155
2025-05-28 08:26:50.681000+00:00,151.502,4.703,123.225,7.608,0.131
2025-05-28 08:26:55.681000+00:00,152.685,5.045,119.728,7.168,0.159
2025-05-28 08:27:00.681000+00:00,155.16,5.119,108.456,7.017,0.15
2025-05-28 08:27:05.681000+00:00,148.471,5.676,90.895,7.215,0.135
2025-05-28 08:27:10.681000+00:00,148.805,4.642,108.099,7.079,0.155
2025-05-28 08:27:15.681000+00:00,158.635,6.358,101.035,6.892,0.147
2025-05-28 08:27:20.681000+00:00,154.103,5.296,90.611,6.943,0.159
2025-05-28 08:27:25.681000+00:00,146.587,5.19,89.336,7.103,0.161
2025-05-28 08:27:30.681000+00:00,147.004,5.426,109.185,6.95,0.151
2025-05-28 08:27:35.681000+00:00,144.276,6.14,88.566,7.251,0.166
2025-05-28 08:27:40.681000+00:00,142.331,4.808,106.296,6.866,0.162
2025-05-28 08:27:45.681000+00:00,150.086,5.833,91.773,6.569,0.169
2025-05-28 08:27:50.681000+00:00,145.831,4.907,97.547,7.111,0.14
2025-05-28 08:27:55.681000+00:00,151.048,5.25,93.579,6.846,0.151
2025-05-28 08:28:00.681000+00:00,144.809,4.725,97.159,7.213,0.153
2025-05-28 08:28:05.681000+00:00,151.371,5.133,91.777,6.808,0.159
2025-05-28 08:28:10.681000+00:00,165.652,5.49,119.062,6.886,0.138
2025-05-28 08:28:15.681000+00:00,149.181,4.994,103.224,7.152,0.137
2025-05-28 08:28:20.681000+00:00,150.42,4.411,107.243,5.718,0.155
2025-05-28 08:28:25.681000+00:00,152.619,5.604,106.577,6.843,0.144
2025-05-28 08:28:30.681000+00:00,151.719,4.406,110.59,7.206,0.149
2025-05-28 08:28:35.681000+00:00,152.681,4.883,88.926,6.824,0.157
2025-05-28 08:28:40.681000+00:00,145.496,4.526,94.91,7.12,0.154
2025-05-28 08:28:45.681000+00:00,143.226,4.777,99.262,6.772,0.151
2025-05-28 08:28:50.681000+00:00,138.55,6.128,98.989,6.714,0.125
2025-05-28 08:28:55.681000+00:00,149.008,4.316,89.969,7.212,0.146
2025-05-28 08:29:00.681000+00:00,152.26,5.48,113.333,6.996,0.153
2025-05-28 08:29:05.681000+00:00,146.041,4.317,98.005,7.261,0.147
2025-05-28 08:29:10.681000+00:00,147.979,5.456,96.858,7.263,0.144
2025-05-28 08:29:15.681000+00:00,150.976,5.847,115.814,6.825,0.155
2025-05-28 08:29:20.681000+00:00,147.195,4.834,99.585,7.363,0.171
2025-05-28 08:29:25.681000+00:00,142.989,5.315,79.938,7.022,0.16
2025-05-28 08:29:30.681000+00:00,143.279,4.723,107.582,6.725,0.139
2025-05-28 08:29:35.681000+00:00,156.846,4.881,98.821,6.699,0.151
2025-05-28 08:29:40.681000+00:00,148.361,5.746,100.853,7.222,0.144
2025-05-28 08:29:45.681000+00:00,144.333,5.732,96.796,7.144,0.14
2025-05-28 08:29:50.681000+00:00,151.675,4.617,114.817,6.725,0.155
2025-05-28 08:29:55.681000+00:00,158.563,5.096,100.394,6.905,0.15
2025-05-28 08:30:00.681000+00:00,141.687,7.086,99.286,6.76,0.146
2025-05-28 08:30:05.681000+00:00,144.571,4.944,106.38,7.265,0.146
2025-05-28 08:30:10.681000+00:00,144.858,4.533,80.11,6.957,0.132
2025-05-28 08:30:15.681000+00:00,153.355,5.067,113.972,7.016,0.156
2025-05-28 08:30:20.681000+00:00,150.087,6.033,105.772,6.823,0.151
2025-05-28 08:30:25.681000+00:00,143.606,5.094,117.021,6.859,0.157
2025-05-28 08:30:30.681000+00:00,155.568,5.906,111.584,7.014,0.15
2025-05-28 08:30:35.681000+00:00,150.934,5.442,115.494,6.888,0.167
2025-05-28 08:30:40.681000+00:00,159.278,6.159,120.697,6.989,0.136
2025-05-28 08:30:45.681000+00:00,146.958,5.102,94.409,6.901,0.148
2025-05-28 08:30:50.681000+00:00,156.715,4.991,88.268,7.271,0.179
2025-05-28 08:30:55.681000+00:00,150.1,4.085,98.207,7.12,0.148
2025-05-28 08:31:00.681000+00:00,145.517,4.408,110.552,7.107,0.133
2025-05-28 08:31:05.681000+00:00,145.291,4.512,101.077,5.99,0.151
2025-05-28 08:31:10.681000+00:00,140.894,4.447,102.523,6.833,0.162
2025-05-28 08:31:15.681000+00:00,157.909,4.242,88.217,7.017,0.147
2025-05-28 08:31:20.681000+00:00,153.992,4.904,100.419,6.94,0.159
2025-05-28 08:31:25.681000+00:00,156.062,3.914,100.253,7.196,0.155
2025-05-28 08:31:30.681000+00:00,150.664,4.747,93.376,7.026,0.142
2025-05-28 08:31:35.681000+00:00,146.784,5.363,89.203,6.958,0.164
2025-05-28 08:31:40.681000+00:00,157.257,4.727,99.023,6.972,0.152
2025-05-28 08:31:45.681000+00:00,150.326,5.038,85.338,7.012,0.165
2025-05-28 08:31:50.681000+00:00,158.714,4.255,108.8,7.034,0.149
2025-05-28 08:31:55.681000+00:00,148.869,5.335,100.128,6.916,0.131
2025-05-28 08:32:00.681000+00:00,168.187,5.205,96.61,7.054,0.156
2025-05-28 08:32:05.681000+00:00,153.836,4.859,110.478,7.008,0.151
2025-05-28 08:32:10.681000+00:00,149.468,5.32,108.681,7.431,0.154
2025-05-28 08:32:15.681000+00:00,142.367,5.725,90.318,7.125,0.149
2025-05-28 08:32:20.681000+00:00,153.869,5.085,103.896,7.22,0.138
2025-05-28 08:32:25.681000+00:00,154.597,4.903,112.992,5.386,0.139
2025-05-28 08:32:30.681000+00:00,150.682,6.334,113.743,6.932,0.144
2025-05-28 08:32:35.681000+00:00,152.356,4.828,120.421,6.675,0.14
2025-05-28 08:32:40.681000+00:00,155.842,4.578,85.025,7.084,0.162
2025-05-28 08:32:45.681000+00:00,145.639,7.03,116.242,6.702,0.16
2025-05-28 08:32:50.681000+00:00,150.08,4.997,101.967,7.138,0.139
2025-05-28 08:32:55.681000+00:00,142.197,4.365,95.364,7.123,0.165
2025-05-28 08:33:00.681000+00:00,147.231,3.885,92.552,5.409,0.159
2025-05-28 08:33:05.681000+00:00,154.419,5.021,102.376,7.241,0.164
2025-05-28 08:33:10.681000+00:00,159.817,5.476,77.107,7.04,0.139
2025-05-28 08:33:15.681000+00:00,148.852,5.175,95.84,6.718,0.147
2025-05-28 08:33:20.681000+00:00,168.646,4.843,116.152,6.821,0.134
2025-05-28 08:33:25.681000+00:00,144.91,3.804,95.361,6.796,0.139
2025-05-28 08:33:30.681000+00:00,153.022,4.989,126.519,7.276,0.159
2025-05-28 08:33:35.681000+00:00,148.257,5.055,96.395,7.106,0.142
2025-05-28 08:33:40.681000+00:00,142.752,5.539,110.029,6.955,0.161
2025-05-28 08:33:45.681000+00:00,151.727,4.948,107.512,7.166,0.138
2025-05-28 08:33:50.681000+00:00,147.283,4.095,92.917,6.784,0.165
2025-05-28 08:33:55.681000+00:00,158.543,5.876,100.459,7.099,0.16
2025-05-28 08:34:00.681000+00:00,145.685,4.03,105.089,7.227,0.141
2025-05-28 08:34:05.681000+00:00,149.314,5.069,102.008,7.335,0.151
2025-05-28 08:34:10.681000+00:00,145.225,4.852,116.722,7.044,0.158
2025-05-28 08:34:15.681000+00:00,151.886,4.614,103.891,7.017,0.207
2025-05-28 08:34:20.681000+00:00,151.418,7.014,95.299,7.084,0.164
2025-05-28 08:34:25.681000+00:00,148.839,6.51,107.596,6.864,0.158
2025-05-28 08:34:30.681000+00:00,153.479,4.89,103.244,6.793,0.143
2025-05-28 08:34:35.681000+00:00,152.203,4.958,104.982,7.113,0.163
2025-05-28 08:34:40.681000+00:00,147.489,4.884,105.756,7.114,0.151
2025-05-28 08:34:45.681000+00:00,148.767,5.671,87.549,6.879,0.134
2025-05-28 08:34:50.681000+00:00,152.204,5.658,96.439,7.047,0.145
2025-05-28 08:34:55.681000+00:00,153.031,5.327,92.868,6.936,0.157
2025-05-28 08:35:00.681000+00:00,150.16,4.69,106.1,6.935,0.145
2025-05-28 08:35:05.681000+00:00,148.975,4.267,100.892,7.293,0.162
2025-05-28 08:35:10.681000+00:00,159.495,6.426,83.127,7.026,0.156
2025-05-28 08:35:15.681000+00:00,144.903,4.767,101.869,5.435,0.159
2025-05-28 08:35:20.681000+00:00,150.657,5.256,89.695,7.184,0.16
2025-05-28 08:35:25.681000+00:00,155.752,4.449,91.845,7.387,0.148
2025-05-28 08:35:30.681000+00:00,146.859,5.136,101.586,6.986,0.141
2025-05-28 08:35:35.681000+00:00,146.27,4.78,100.315,6.963,0.154
2025-05-28 08:35:40.681000+00:00,149.898,5.718,104.38,6.799,0.139
2025-05-28 08:35:45.681000+00:00,147.956,5.569,97.987,6.945,0.174
2025-05-28 08:35:50.681000+00:00,152.508,5.002,108.084,6.882,0.138
2025-05-28 08:35:55.681000+00:00,153.239,5.123,111.684,7.078,0.145
2025-05-28 08:36:00.681000+00:00,154.888,4.648,88.483,7.383,0.138
2025-05-28 08:36:05.681000+00:00,150.242,5.138,86.959,7.131,0.216
2025-05-28 08:36:10.681000+00:00,142.177,5.447,98.336,6.925,0.159
2025-05-28 08:36:15.681000+00:00,151.262,7.043,107.424,6.586,0.149
2025-05-28 08:36:20.681000+00:00,153.227,4.19,101.424,6.938,0.135
2025-05-28 08:36:25.681000+00:00,146.75,4.419,108.581,7.065,0.169
2025-05-28 08:36:30.681000+00:00,151.616,3.96,104.299,6.815,0.151
2025-05-28 08:36:35.681000+00:00,149.212,5.526,105.697,6.985,0.147
2025-05-28 08:36:40.681000+00:00,138.562,4.431,104.368,6.952,0.151
2025-05-28 08:36:45.681000+00:00,152.386,5.61,78.374,7.266,0.154
2025-05-28 08:36:50.681000+00:00,155.074,5.968,122.018,6.862,0.15
2025-05-28 08:36:55.681000+00:00,148.201,4.981,79.644,7.008,0.131
2025-05-28 08:37:00.681000+00:00,153.795,4.716,115.926,6.844,0.147
2025-05-28 08:37:05.681000+00:00,149.848,3.982,95.363,6.84,0.171
2025-05-28 08:37:10.681000+00:00,143.974,5.434,94.242,6.783,0.155
2025-05-28 08:37:15.681000+00:00,150.536,5.508,97.392,6.957,0.145
2025-05-28 08:37:20.681000+00:00,160.947,5.255,113.663,6.827,0.151
2025-05-28 08:37:25.681000+00:00,145.23,5.19,90.876,7.065,0.155
2025-05-28 08:37:30.681000+00:00,152.022,4.938,88.068,7.029,0.14
2025-05-28 08:37:35.681000+00:00,155.252,5.259,101.718,5.149,0.158
2025-05-28 08:37:40.681000+00:00,145.591,4.816,102.305,7.15,0.157
2025-05-28 08:37:45.681000+00:00,149.904,4.142,100.336,6.468,0.158
2025-05-28 08:37:50.681000+00:00,148.035,4.36,109.493,6.798,0.147
2025-05-28 08:37:55.681000+00:00,150.963,3.795,94.719,7.184,0.17
2025-05-28 08:38:00.681000+00:00,145.119,5.218,99.339,7.232,0.153
2025-05-28 08:38:05.681000+00:00,146.25,4.731,102.843,6.956,0.144
2025-05-28 08:38:10.681000+00:00,153.649,5.428,102.256,7.166,0.143
2025-05-28 08:38:15.681000+00:00,146.903,4.782,96.459,7.124,0.146
2025-05-28 08:38:20.681000+00:00,146.745,5.884,107.687,6.938,0.16
2025-05-28 08:38:25.681000+00:00,138.929,4.413,94.115,6.661,0.167
2025-05-28 08:38:30.681000+00:00,168.477,4.888,104.453,6.604,0.147
2025-05-28 08:38:35.681000+00:00,155.402,5.313,109.677,7.083,0.137
2025-05-28 08:38:40.681000+00:00,140.989,5.869,92.499,7.173,0.169
2025-05-28 08:38:45.681000+00:00,150.016,5.586,94.814,6.97,0.168
2025-05-28 08:38:50.681000+00:00,153.243,5.031,80.784,7.122,0.146
2025-05-28 08:38:55.681000+00:00,162.591,4.968,96.298,6.925,0.15
2025-05-28 08:39:00.681000+00:00,145.818,5.546,120.831,6.945,0.171
2025-05-28 08:39:05.681000+00:00,152.103,5.041,106.421,7.074,0.218
2025-05-28 08:39:10.681000+00:00,150.425,4.994,96.358,6.406,0.138
2025-05-28 08:39:15.681000+00:00,144.296,4.829,95.441,7.098,0.133
2025-05-28 08:39:20.681000+00:00,147.825,5.25,106.455,6.986,0.154
2025-05-28 08:39:25.681000+00:00,154.768,4.963,118.276,7.246,0.135
2025-05-28 08:39:30.681000+00:00,152.468,6.05,98.239,6.756,0.159
2025-05-28 08:39:35.681000+00:00,150.947,4.717,97.621,7.129,0.15
2025-05-28 08:39:40.681000+00:00,153.381,5.01,114.807,7.338,0.157
2025-05-28 08:39:45.681000+00:00,149.079,6.21,106.996,6.809,0.143
2025-05-28 08:39:50.681000+00:00,151.967,5.147,112.706,7.089,0.142
2025-05-28 08:39:55.681000+00:00,146.474,5.814,112.78,6.975,0.141
2025-05-28 08:40:00.681000+00:00,150.895,5.387,101.948,7.0,0.138
2025-05-28 08:40:05.681000+00:00,150.117,5.156,113.259,7.037,0.152
2025-05-28 08:40:10.681000+00:00,148.272,5.461,121.799,6.902,0.164
2025-05-28 08:40:15.681000+00:00,147.779,5.407,90.823,6.875,0.145
2025-05-28 08:40:20.681000+00:00,144.331,4.946,105.575,6.878,0.146
2025-05-28 08:40:25.681000+00:00,151.316,4.534,95.788,6.71,0.151
2025-05-28 08:40:30.681000+00:00,170.458,5.253,97.731,6.819,0.147
2025-05-28 08:40:35.681000+00:00,151.106,3.967,108.472,6.915,0.147
2025-05-28 08:40:40.681000+00:00,158.688,4.476,97.958,6.867,0.151
2025-05-28 08:40:45.681000+00:00,144.984,5.769,103.924,6.871,0.151
2025-05-28 08:40:50.681000+00:00,148.739,5.569,98.188,6.877,0.16
2025-05-28 08:40:55.681000+00:00,148.309,5.281,111.976,6.872,0.217
2025-05-28 08:41:00.681000+00:00,161.097,4.628,90.203,6.991,0.163
2025-05-28 08:41:05.681000+00:00,149.303,5.173,94.239,6.909,0.153
2025-05-28 08:41:10.681000+00:00,141.883,5.463,86.841,6.976,0.134
2025-05-28 08:41:15.681000+00:00,150.241,4.568,96.264,7.183,0.163
2025-05-28 08:41:20.681000+00:00,145.745,4.928,109.506,7.212,0.156
2025-05-28 08:41:25.681000+00:00,154.56,6.126,109.443,7.295,0.146
2025-05-28 08:41:30.681000+00:00,149.965,5.837,97.382,7.09,0.159
2025-05-28 08:41:35.681000+00:00,155.128,4.702,96.214,7.183,0.157
2025-05-28 08:41:40.681000+00:00,146.438,4.716,108.44,7.061,0.145
2025-05-28 08:41:45.681000+00:00,148.052,4.398,102.445,7.156,0.138
2025-05-28 08:41:50.681000+00:00,149.451,4.519,94.852,7.358,0.139
2025-05-28 08:41:55.681000+00:00,151.655,4.928,98.238,6.924,0.154
2025-05-28 08:42:00.681000+00:00,141.243,4.814,90.43,6.769,0.146
2025-05-28 08:42:05.681000+00:00,154.862,5.522,87.16,7.072,0.155
2025-05-28 08:42:10.681000+00:00,143.33,5.676,103.455,7.156,0.143
2025-05-28 08:42:15.681000+00:00,147.539,3.912,96.847,7.153,0.146
2025-05-28 08:42:20.681000+00:00,147.789,4.786,84.636,7.057,0.157
2025-05-28 08:42:25.681000+00:00,148.982,4.985,90.913,7.109,0.141
2025-05-28 08:42:30.681000+00:00,151.368,4.331,104.488,7.079,0.167
2025-05-28 08:42:35.681000+00:00,147.797,4.814,93.474,7.157,0.138
2025-05-28 08:42:40.681000+00:00,152.786,3.944,97.831,7.115,0.142
2025-05-28 08:42:45.681000+00:00,153.891,4.978,105.898,6.826,0.144
2025-05-28 08:42:50.681000+00:00,156.858,4.921,85.738,7.115,0.203
2025-05-28 08:42:55.681000+00:00,139.701,4.771,78.358,6.919,0.143
2025-05-28 08:43:00.681000+00:00,135.849,4.946,99.664,7.281,0.136
2025-05-28 08:43:05.681000+00:00,158.88,4.674,108.195,6.938,0.163
2025-05-28 08:43:10.681000+00:00,152.67,4.907,99.733,7.094,0.147
2025-05-28 08:43:15.681000+00:00,146.599,4.722,111.964,6.949,0.141
2025-05-28 08:43:20.681000+00:00,147.001,5.382,94.841,6.853,0.131
2025-05-28 08:43:25.681000+00:00,138.527,4.948,90.05,6.712,0.161
2025-05-28 08:43:30.681000+00:00,151.868,4.008,113.921,6.913,0.152
2025-05-28 08:43:35.681000+00:00,148.434,5.383,120.857,6.84,0.172
2025-05-28 08:43:40.681000+00:00,149.565,4.743,104.456,7.236,0.166
2025-05-28 08:43:45.681000+00:00,147.988,4.877,91.969,6.572,0.139
2025-05-28 08:43:50.681000+00:00,145.571,5.863,87.187,7.15,0.148
2025-05-28 08:43:55.681000+00:00,144.757,4.167,94.947,7.31,0.145
2025-05-28 08:44:00.681000+00:00,148.491,5.949,89.427,7.32,0.173
2025-05-28 08:44:05.681000+00:00,147.93,6.78,103.258,7.384,0.161
2025-05-28 08:44:10.681000+00:00,153.942,4.991,93.624,7.005,0.151
2025-05-28 08:44:15.681000+00:00,148.844,5.153,106.719,6.905,0.143
2025-05-28 08:44:20.681000+00:00,147.894,5.647,82.456,7.296,0.171
2025-05-28 08:44:25.681000+00:00,147.496,5.206,104.872,6.949,0.136
2025-05-28 08:44:30.681000+00:00,142.845,4.882,125.188,5.82,0.14
2025-05-28 08:44:35.681000+00:00,157.119,5.523,97.298,7.188,0.16
2025-05-28 08:44:40.681000+00:00,146.562,5.415,97.812,7.087,0.162
2025-05-28 08:44:45.681000+00:00,146.671,4.244,89.107,6.731,0.156
2025-05-28 08:44:50.681000+00:00,148.411,6.076,123.199,6.988,0.146
2025-05-28 08:44:55.681000+00:00,147.385,5.705,107.181,6.958,0.137
2025-05-28 08:45:00.681000+00:00,142.349,5.394,96.807,7.165,0.202
2025-05-28 08:45:05.681000+00:00,135.157,4.718,89.704,6.997,0.146
2025-05-28 08:45:10.681000+00:00,146.498,4.426,99.6,6.956,0.161
2025-05-28 08:45:15.681000+00:00,154.521,4.95,96.539,7.083,0.137
2025-05-28 08:45:20.681000+00:00,143.245,4.844,109.853,6.49,0.154
2025-05-28 08:45:25.681000+00:00,154.279,6.029,118.964,7.012,0.163
2025-05-28 08:45:30.681000+00:00,146.221,4.614,92.541,7.078,0.152
2025-05-28 08:45:35.681000+00:00,153.279,4.812,100.414,6.745,0.141
2025-05-28 08:45:40.681000+00:00,160.43,4.531,103.301,7.283,0.15
2025-05-28 08:45:45.681000+00:00,147.45,5.364,96.983,6.959,0.139
2025-05-28 08:45:50.681000+00:00,156.639,4.509,101.476,6.577,0.155
2025-05-28 08:45:55.681000+00:00,145.274,4.315,87.916,7.244,0.151
2025-05-28 08:46:00.681000+00:00,149.352,5.072,101.031,6.815,0.143
2025-05-28 08:46:05.681000+00:00,150.556,4.386,110.302,6.985,0.153
2025-05-28 08:46:10.681000+00:00,145.71,4.513,100.612,6.986,0.151
2025-05-28 08:46:15.681000+00:00,150.344,5.656,113.357,6.731,0.153
